from,to,distance
L554,L393,1.88045052342
L556,L393,2.6890504435
L560,L393,6.42363166553
L0,L393,7.28183583025
L7,L402,10.2680707762
L18,L402,10.3323507763
L26,L402,13.2813519273
L33,L402,11.4719831763
L36,L402,10.0991078068
L38,L402,9.2250071175
L57,L402,8.47714320372
L62,L402,7.54063593188
L63,L402,6.90808727961
L70,L402,6.08551917133
L75,L402,5.60864687876
L76,L402,4.64970212437
L77,L402,4.06242477981
L78,L402,3.79706928792
L79,L402,2.86702201666
L80,L402,1.48472210209
L81,L402,13.4483273795
L82,L402,9.24286672418
L91,L402,8.91003075015
L93,L402,9.56220426856
L99,L402,11.598054512
L102,L402,11.0671021797
L103,L402,10.2957565677
L106,L402,9.5516442631
L113,L402,14.2201970037
L116,L402,8.03931009349
L122,L402,7.73934130253
L128,L402,7.40951085789
L134,L402,7.10217603213
L135,L402,7.07493599544
L138,L402,6.87616041479
L139,L402,6.49715016722
L141,L402,6.10608999913
L145,L402,5.69896133747
L146,L402,5.12613788866
L147,L402,4.69601548636
L150,L402,4.27160873248
L151,L402,5.22088852874
L153,L402,2.25795545612
L154,L402,1.67497572674
L155,L402,1.22281101337
L156,L402,4.00477878585
L157,L402,4.59877800548
L159,L402,1.69830406766
L162,L402,1.11242542409
L168,L402,1.93887386982
L171,L402,3.16192752291
L173,L402,2.77759150041
L178,L402,2.47643920687
L179,L402,2.11281801333
L185,L402,3.86871177057
L186,L402,3.4898060478
L191,L402,4.55170400365
L203,L402,7.28973368358
L206,L402,7.71586194213
L213,L402,8.06550739002
L222,L402,8.46395162032
L227,L402,8.87346891817
L229,L402,10.8457032519
L231,L402,1.17775250527
L246,L402,1.46529742147
L247,L402,3.38087240851
L249,L402,3.80572840433
L252,L402,4.64056708946
L262,L402,4.77772614267
L271,L402,5.07292632113
L273,L402,5.34847435354
L274,L402,6.20001327942
L292,L402,6.56452253791
L299,L402,6.90463974768
L309,L402,7.3459896526
L310,L402,7.62646042165
L313,L402,8.9210562535
L315,L402,9.34444747709
L321,L402,9.69774426959
L323,L402,10.1229897589
L328,L402,9.16448240624
L333,L402,8.63967367562
L334,L402,7.8930978945
L336,L402,7.92095907071
L338,L402,8.03681509429
L349,L402,7.97388461952
L355,L402,2.32291200217
L361,L402,6.0604617452
L365,L402,11.6177853926
L370,L402,4.92277451493
L371,L402,10.942002223
L375,L402,0.915314785828
L382,L402,1.51206789408
L385,L402,11.4731006352
L387,L402,10.5574224722
L392,L402,1.33733274919
L393,L402,1.00202946989
L402,L402,0
L408,L402,2.58767424972
L411,L402,2.81709090128
L412,L402,3.2324212226
L418,L402,3.63628862144
L423,L402,4.08792561433
L430,L402,5.31032462627
L431,L402,5.74129533674
L437,L402,6.1367162286
L444,L402,6.42445137103
L445,L402,6.90533548214
L469,L402,7.89869196396
L483,L402,5.3796063431
L493,L402,5.53783110253
L495,L402,5.85829388663
L496,L402,6.20453745289
L511,L402,6.52195491859
L527,L402,10.8832855836
L529,L402,10.56218036
L530,L402,10.0997728218
L540,L402,9.79236283357
L543,L402,3.117578445
L554,L402,2.72304177368
L556,L402,3.65369393567
L560,L402,7.42468501387
L0,L402,8.27934138121
L7,L408,7.90999665463
L18,L408,7.9082937719
L26,L408,10.9632444077
L33,L408,9.12861376352
L36,L408,7.73052538143
L38,L408,6.83679860999
L57,L408,6.06911728263
L62,L408,5.11804874084
L63,L408,4.47418342805
L70,L408,3.61546657078
L75,L408,3.11387329894
L76,L408,2.1100931379
L77,L408,1.47917925866
L78,L408,1.30244731775
L79,L408,0.59870008959
L80,L408,1.53158426535
L81,L408,10.8637504272
L82,L408,6.66117149733
L91,L408,6.32477814475
L93,L408,6.98511125375
L99,L408,9.05733357088
L102,L408,8.51881698749
L103,L408,7.73098638607
L106,L408,6.97451342422
L113,L408,11.9132335265
L116,L408,5.64371741393
L122,L408,5.29146871593
L128,L408,4.93193706367
L134,L408,4.59850640265
L135,L408,4.52066737132
L138,L408,4.40374563729
L139,L408,4.09284035295
L141,L408,3.78716786817
L145,L408,3.41474998575
L146,L408,2.87578767541
L147,L408,2.48047723562
L150,L408,2.08141853309
L151,L408,3.86462473082
L153,L408,0.743446201112
L154,L408,3.78459522737
L155,L408,3.07447942401
L156,L408,2.92443489072
L157,L408,3.33600102117
L159,L408,0.92743923359
L162,L408,2.28093349064
L168,L408,0.673707898849
L171,L408,1.57392293112
L173,L408,1.15737199329
L178,L408,0.639171953886
L179,L408,0.583472948118
L185,L408,2.32485329639
L186,L408,1.92733998989
L191,L408,3.05472588272
L203,L408,5.30933766878
L206,L408,5.67192756735
L213,L408,5.94782935316
L222,L408,6.28149380018
L227,L408,6.64212542971
L229,L408,8.40824655464
L231,L408,2.49005403041
L246,L408,1.9849253658
L247,L408,1.47479311955
L249,L408,1.79379978177
L252,L408,2.5248890303
L262,L408,2.58000195961
L271,L408,2.79082775989
L273,L408,3.06239133794
L274,L408,3.90381693545
L292,L408,4.26151656651
L299,L408,4.60415955312
L309,L408,5.08413963023
L310,L408,5.39120160538
L313,L408,6.73869341696
L315,L408,7.15305301394
L321,L408,7.49466534215
L323,L408,7.9141580132
L328,L408,6.58293505165
L333,L408,6.05575510723
L334,L408,5.30632975983
L336,L408,5.33364892858
L338,L408,5.46095916016
L349,L408,5.43117308933
L355,L408,1.53427960545
L361,L408,4.71699059425
L365,L408,9.90109500359
L370,L408,2.91240520987
L371,L408,8.78652004928
L375,L408,3.49789021945
L382,L408,4.02988389613
L385,L408,9.36900126965
L387,L408,8.36199817294
L392,L408,1.27099141091
L393,L408,1.59800489344
L402,L408,2.58767424972
L408,L408,0
L411,L408,0.348449050089
L412,L408,0.905324816538
L418,L408,1.39362023196
L423,L408,1.91020331022
L430,L408,3.14143016816
L431,L408,3.55778647351
L437,L408,3.9300210799
L444,L408,4.19913914242
L445,L408,4.66297467461
L469,L408,5.6194222751
L483,L408,2.79905636885
L493,L408,2.95129091976
L495,L408,3.27629808101
L496,L408,3.62954886084
L511,L408,3.95162271997
L527,L408,8.30163503407
L529,L408,7.97734005609
L530,L408,7.51300541515
L540,L408,7.20485370539
L543,L408,1.5064060791
L554,L408,1.53966932389
L556,L408,1.52671182267
L560,L408,4.85040754271
L0,L408,5.69385980556
L7,L411,7.85453977222
L18,L411,7.82661017448
L26,L411,10.6419592661
L33,L411,8.80970697533
L36,L411,7.4143667857
L38,L411,6.52308268408
L57,L411,5.75820774866
L62,L411,4.8086821
L63,L411,4.1660986908
L70,L411,3.31500465209
L75,L411,2.82043032876
L76,L411,1.83626984937
L77,L411,1.26280997973
L78,L411,1.27817433417
L79,L411,0.828118840551
L80,L411,1.86058588219
L81,L411,10.6666188636
L82,L411,6.42893132374
L91,L411,6.10052906953
L93,L411,6.74590361016
L99,L411,8.91038575317
L102,L411,8.36687919934
L103,L411,7.56535553933
L106,L411,6.79482583213
L113,L411,11.5909752379
L116,L411,5.58417194775
L122,L411,5.21037580468
L128,L411,4.83763519294
L134,L411,4.49093048095
L135,L411,4.37471970794
L138,L411,4.316247745
L139,L411,4.0426699305
L141,L411,3.77695756515
L145,L411,3.42414873699
L146,L411,2.91008340898
L147,L411,2.53983116176
L150,L411,2.16688901985
L151,L411,3.54394418724
L153,L411,1.09121004783
L154,L411,4.08983233311
L155,L411,3.3841893798
L156,L411,2.64788649529
L157,L411,3.03037988736
L159,L411,1.21983859354
L162,L411,2.59804801116
L168,L411,0.97175359039
L171,L411,1.29376282055
L173,L411,0.925164689406
L178,L411,0.52644465567
L179,L411,0.713921476406
L185,L411,2.01313012101
L186,L411,1.62833985214
L191,L411,2.73245870388
L203,L411,4.96150653183
L206,L411,5.32580676729
L213,L411,5.60495145502
L222,L411,5.9429147808
L227,L411,6.30789021498
L229,L411,8.10608825838
L231,L411,2.58277492902
L246,L411,2.0394361135
L247,L411,1.15028582963
L249,L411,1.45048564525
L252,L411,2.17669483204
L262,L411,2.23443834555
L271,L411,2.45229012421
L273,L411,2.7254601809
L274,L411,3.57097775239
L292,L411,3.93048000783
L299,L411,4.27366750769
L309,L411,4.75044400055
L310,L411,5.05555259194
L313,L411,6.40062683034
L315,L411,6.8160814239
L321,L411,7.1589341634
L323,L411,7.57927242553
L328,L411,6.39627534687
L333,L411,5.86466908624
L334,L411,5.10682784571
L336,L411,5.11904562577
L338,L411,5.22045966618
L349,L411,5.16374147075
L355,L411,1.87756599336
L361,L411,4.39060166146
L365,L411,9.55290254683
L370,L411,2.56407564499
L371,L411,8.44832083456
L375,L411,3.71571448358
L382,L411,4.21626918078
L385,L411,9.02805728475
L387,L411,8.02639540578
L392,L411,1.53985322964
L393,L411,1.85231511418
L402,L411,2.81709090128
L408,L411,0.348449050089
L411,L411,0
L412,L411,0.556890881583
L418,L411,1.04526172959
L423,L411,1.56195383357
L430,L411,2.79620957537
L431,L411,3.21443136002
L437,L411,3.58909691119
L444,L411,3.86026832455
L445,L411,4.32658978214
L469,L411,5.28849581969
L483,L411,2.62866737054
L493,L411,2.73705420933
L495,L411,3.04735622741
L496,L411,3.38863789156
L511,L411,3.70498998263
L527,L411,8.11267130991
L529,L411,7.78144738415
L530,L411,7.31072788522
L540,L411,6.99779711313
L543,L411,1.77406838432
L554,L411,1.85831337355
L556,L411,1.67028434216
L560,L411,4.67987177282
L0,L411,5.49888914499
L7,L412,7.79088708024
L18,L412,7.72041811913
L26,L412,10.1295188328
L33,L412,8.30212064885
L36,L412,6.91252208535
L38,L412,6.02647633021
L57,L412,5.26775940251
L62,L412,4.32315543665
L63,L412,3.68508585055
L70,L412,2.85350172206
L75,L412,2.3780215995
L76,L412,1.46050313435
L77,L412,1.0661310934
L78,L412,1.42159021225
L79,L412,1.30620491731
L80,L412,2.39933403263
L81,L412,10.362467826
L82,L412,6.07556947571
L91,L412,5.76236896
L93,L412,6.37936917928
L99,L412,8.6932131927
L102,L412,8.14299341204
L103,L412,7.32126771651
L106,L412,6.53007434947
L113,L412,11.0766043293
L116,L412,5.52680534963
L122,L412,5.12090787552
L128,L412,4.72994887354
L134,L412,4.36495908217
L135,L412,4.18499960184
L138,L412,4.22599922324
L139,L412,4.01769449454
L141,L412,3.82049681398
L145,L412,3.50521364933
L146,L412,3.04168482213
L147,L412,2.72001031738
L150,L412,2.3984779876
L151,L412,3.04731699264
L153,L412,1.64735449719
L154,L412,4.59315714171
L155,L412,3.89526881947
L156,L412,2.25281238098
L157,L412,2.56868846027
L159,L412,1.73296520176
L162,L412,3.1208823328
L168,L412,1.49589919148
L171,L412,0.95145005218
L173,L412,0.772924895721
L178,L412,0.760449304479
L179,L412,1.13665078238
L185,L412,1.55197344841
L186,L412,1.21188545675
L191,L412,2.23708728464
L203,L412,4.40539145718
L206,L412,4.77250494832
L213,L412,5.05724359477
L222,L412,5.40267857196
L227,L412,5.77515015804
L229,L412,7.62784937781
L231,L412,2.82113858669
L246,L412,2.24504431712
L247,L412,0.687201801911
L249,L412,0.912006760892
L252,L412,1.62012555466
L262,L412,1.68346951192
L271,L412,1.91653436673
L273,L412,2.19228479383
L274,L412,3.04393553549
L292,L412,3.40619543675
L299,L412,3.74979176945
L309,L412,4.21990934464
L310,L412,4.52113176508
L313,L412,5.86110020765
L315,L412,6.27830435266
L321,L412,6.62317951991
L323,L412,7.04482198076
L328,L412,6.12146768385
L333,L412,5.58501979177
L334,L412,4.81741479104
L336,L412,4.80307799233
L338,L412,4.85808454793
L349,L412,4.75346733295
L355,L412,2.42843757302
L361,L412,3.87970641925
L365,L412,8.9967789894
L370,L412,2.00774769797
L371,L412,7.90796494612
L375,L412,4.10596627632
L382,L412,4.55887288087
L385,L412,8.48298806196
L387,L412,7.49056572838
L392,L412,2.02355218604
L393,L412,2.31365429108
L402,L412,3.2324212226
L408,L412,0.905324816539
L411,L412,0.556890881583
L412,L412,0
L418,L412,0.488495243781
L423,L412,1.00534550645
L430,L412,2.24541222502
L431,L412,2.66704326839
L437,L412,3.04612842412
L444,L412,3.32097932984
L445,L412,3.7915043817
L469,L412,4.76247113431
L483,L412,2.42999125648
L493,L412,2.45326363253
L495,L412,2.72863226587
L496,L412,3.04163744529
L511,L412,3.3432916184
L527,L412,7.8276186125
L529,L412,7.48569118836
L530,L412,7.00565660263
L540,L412,6.68567315249
L543,L412,2.24519102049
L554,L412,2.38301645276
L556,L412,2.0020949095
L560,L412,4.44445034684
L0,L412,5.21470867521
L7,L418,7.75246608901
L18,L418,7.64444531783
L26,L418,9.67794000797
L33,L418,7.85583582466
L36,L418,6.472708406
L38,L418,5.59277325384
L57,L418,4.84146694854
L62,L418,3.90454082508
L63,L418,3.27409192106
L70,L418,2.47085544894
L75,L418,2.02526494908
L76,L418,1.23338464096
L77,L418,1.10164248022
L78,L418,1.68296721992
L79,L418,1.75937248859
L80,L418,2.88022246287
L81,L418,10.1003731671
L82,L418,5.77954906806
L91,L418,5.48234042738
L93,L418,6.06957979218
L99,L418,8.51386677242
L102,L418,7.95926545824
L103,L418,7.12205857392
L106,L418,6.31525832205
L113,L418,10.6229882493
L116,L418,5.50731956053
L122,L418,5.07642110815
L128,L418,4.67312547072
L134,L418,4.29596068475
L135,L418,4.05951442102
L138,L418,4.1912595628
L139,L418,4.04408057432
L141,L418,3.90930633763
L145,L418,3.63130328257
L146,L418,3.21903130682
L147,L418,2.94366673604
L150,L418,2.66982985497
L151,L418,2.64037048513
L153,L418,2.1348445205
L154,L418,5.04929744856
L155,L418,4.35764704623
L156,L418,1.98493984697
L157,L418,2.21117009986
L159,L418,2.20435050714
L162,L418,3.591881303
L168,L418,1.97345653715
L171,L418,0.876272088939
L173,L418,0.951101665407
L178,L418,1.16993423307
L179,L418,1.58295475574
L185,L418,1.22780601744
L186,L418,0.984920867578
L191,L418,1.8414061849
L203,L418,3.91706935658
L206,L418,4.28616812146
L213,L418,4.57570437539
L222,L418,4.92787819042
L227,L418,5.30716150332
L229,L418,7.20941553712
L231,L418,3.10999668399
L246,L418,2.52640959592
L247,L418,0.501420951476
L249,L418,0.485548657483
L252,L418,1.13165543401
L262,L418,1.20144301747
L271,L418,1.45382580531
L273,L418,1.73102615766
L274,L418,2.58596833262
L292,L418,2.95008102141
L299,L418,3.29320139227
L309,L418,3.75559258886
L310,L418,4.05256830402
L313,L418,5.38673765816
L315,L418,5.80536606925
L321,L418,6.15194402642
L323,L418,6.57460095567
L328,L418,5.89937279062
L333,L418,5.36155947121
L334,L418,4.59041719975
L336,L418,4.55062439697
L338,L418,4.56004330939
L349,L418,4.40880025862
L355,L418,2.91172143822
L361,L418,3.45075254086
L365,L418,8.51014936365
L370,L418,1.52140642923
L371,L418,7.43220747212
L375,L418,4.48662510602
L382,L418,4.90245070595
L385,L418,8.00306033945
L387,L418,7.01893928541
L392,L418,2.47847619258
L393,L418,2.75382083776
L402,L418,3.63628862144
L408,L418,1.39362023196
L411,L418,1.04526172959
L412,L418,0.488495243781
L418,L418,0
L423,L418,0.516886969872
L430,L418,1.76254150965
L431,L418,2.18739439707
L437,L418,2.57070300943
L444,L418,2.84902923468
L445,L418,3.32319115861
L469,L418,4.30190791065
L483,L418,2.33736611902
L493,L418,2.2738830216
L495,L418,2.50413626061
L496,L418,2.78030493126
L511,L418,3.06141675563
L527,L418,7.58891376351
L529,L418,7.23823045854
L530,L418,6.75127667997
L540,L418,6.42597528661
L543,L418,2.67947278619
L554,L418,2.84942320837
L556,L418,2.35441305649
L560,L418,4.27266755393
L0,L418,4.98952647758
L7,L423,7.73638747607
L18,L423,7.58868504339
L26,L423,9.20066892863
L33,L423,7.38557412954
L36,L423,6.01131355898
L38,L423,5.14005098732
L57,L423,4.39961019818
L62,L423,3.47617324025
L63,L423,2.86010123868
L70,L423,2.10717617648
L75,L423,1.71792084745
L76,L423,1.17168490399
L77,L423,1.34017784368
L78,L423,2.04636732946
L79,L423,2.25272855891
L80,L423,3.39256927863
L81,L423,9.83415119231
L82,L423,5.48878605862
L91,L423,5.21181143373
L93,L423,5.76145248923
L99,L423,8.34261728592
L102,L423,7.78510293356
L103,L423,6.93417994125
L106,L423,6.11399297108
L113,L423,10.1431015582
L116,L423,5.52497905735
L122,L423,5.07149926207
L128,L423,4.6594020574
L134,L423,4.2739948742
L135,L423,3.97925460699
L138,L423,4.20747622397
L139,L423,4.12653144327
L141,L423,4.05728298843
L145,L423,3.82062970401
L146,L423,3.46483440349
L147,L423,3.23737862055
L150,L423,3.01090839096
L151,L423,2.2516965841
L153,L423,2.65060924673
L154,L423,5.54064601925
L155,L423,4.85482971306
L156,L423,1.81376584646
L157,L423,1.90514916721
L159,L423,2.71135173036
L162,L423,4.09657322482
L168,L423,2.48463388169
L171,L423,1.07586902989
L173,L423,1.3277116715
L178,L423,1.6533784096
L179,L423,2.07824874322
L185,L423,1.04493168273
L186,L423,0.989425244369
L191,L423,1.49132993598
L203,L423,3.40021933163
L206,L423,3.77126282232
L213,L423,4.06631037762
L222,L423,4.42638694245
L227,L423,4.81357596215
L229,L423,6.77195620941
L231,L423,3.47079286047
L246,L423,2.89084885045
L247,L423,0.739112746712
L249,L423,0.361229007506
L252,L423,0.614780178712
L262,L423,0.698433779635
L271,L423,0.98686425965
L273,L423,1.26103024206
L274,L423,2.11230953282
L292,L423,2.4769568516
L299,L423,2.81790142435
L309,L423,3.26870510907
L310,L423,3.55968590834
L313,L423,4.88549144918
L315,L423,5.30557236427
L321,L423,5.65396073035
L323,L423,6.07758647607
L328,L423,5.69237841637
L333,L423,5.15675274845
L334,L423,4.38847361861
L336,L423,4.31959382487
L338,L423,4.27528628032
L349,L423,4.06925937508
L355,L423,3.42364137547
L361,L423,3.02184561249
L365,L423,7.99640863405
L370,L423,1.0106147191
L371,L423,6.92858934658
L375,L423,4.91501700195
L382,L423,5.29642723306
L385,L423,7.49471193186
L387,L423,6.52012447162
L392,L423,2.97383335436
L393,L423,3.23764111597
L402,L423,4.08792561433
L408,L423,1.91020331022
L411,L423,1.56195383357
L412,L423,1.00534550645
L418,L423,0.516886969873
L423,L423,0
L430,L423,1.25433594988
L431,L423,1.68310578997
L437,L423,2.07161967794
L444,L423,2.35411209963
L445,L423,2.83202132719
L469,L423,3.81872655479
L483,L423,2.33978454167
L493,L423,2.18046266179
L495,L423,2.34661668387
L496,L423,2.56841537762
L511,L423,2.81706228226
L527,L423,7.35521071183
L529,L423,6.99604831361
L530,L423,6.50333060387
L540,L423,6.17351404261
L543,L423,3.15310038205
L554,L423,3.34769562817
L556,L423,2.76771406562
L560,L423,4.13751957147
L0,L423,4.78581951868
L7,L430,7.56778224193
L18,L430,7.32644524613
L26,L430,7.97154639466
L33,L430,6.16898741209
L36,L430,4.8135155651
L38,L430,3.9637050256
L57,L430,3.25422787637
L62,L430,2.38362762779
L63,L430,1.83767692048
L70,L430,1.35096891521
L75,L430,1.27412618833
L76,L430,1.61093104806
L77,L430,2.19276738498
L78,L430,2.9820432181
L79,L430,3.41306899057
L80,L430,4.64270393187
L81,L430,9.03935925244
L82,L430,4.69532659909
L91,L430,4.47728531592
L93,L430,4.9182848999
L99,L430,7.78810026167
L102,L430,7.23179858349
L103,L430,6.36261738587
L106,L430,5.52791514451
L113,L430,8.9098774841
L116,L430,5.49600695623
L122,L430,5.00593688344
L128,L430,4.59199932166
L134,L430,4.20823973793
L135,L430,3.78981899467
L138,L430,4.23784898594
L139,L430,4.31826389005
L141,L430,4.40397853239
L145,L430,4.2743540844
L146,L430,4.06374385039
L147,L430,3.95140839255
L150,L430,3.83532596851
L151,L430,1.90821468813
L153,L430,3.87233069101
L154,L430,6.79146976129
L155,L430,6.10819660707
L156,L430,2.21780291938
L157,L430,1.93495521548
L159,L430,3.96494644614
L162,L430,5.35080997825
L168,L430,3.73592452034
L171,L430,2.18128879975
L173,L430,2.53276254217
L178,L430,2.90522169459
L179,L430,3.33212951629
L185,L430,1.69557297508
L186,L430,1.92956186402
L191,L430,1.52418864633
L203,L430,2.18715341975
L206,L430,2.53144598844
L213,L430,2.81321643801
L222,L430,3.17348529367
L227,L430,3.56753694835
L229,L430,5.61746621886
L231,L430,4.5991792847
L246,L430,4.03462541034
L247,L430,1.92948004079
L249,L430,1.50466470557
L252,L430,0.669797590245
L262,L430,0.561972258015
L271,L430,0.450059081824
L273,L430,0.363400908155
L274,L430,0.942638962445
L292,L430,1.29153266867
L299,L430,1.6174057461
L309,L430,2.03710864165
L310,L430,2.31684956742
L313,L430,3.63259253238
L315,L430,4.05346286764
L321,L430,4.40306082411
L323,L430,4.82730801154
L328,L430,5.10357915128
L333,L430,4.59110592826
L334,L430,3.86405356074
L336,L430,3.72308355872
L338,L430,3.53934002841
L349,L430,3.19598159665
L355,L430,4.62330461335
L361,L430,2.39520814066
L365,L430,6.82275808772
L370,L430,0.51609531095
L371,L430,5.67448439038
L375,L430,6.10991347069
L382,L430,6.4472484369
L385,L430,6.24104482872
L387,L430,5.26835075609
L392,L430,4.22724695433
L393,L430,4.48626440083
L402,L430,5.31032462627
L408,L430,3.14143016816
L411,L430,2.79620957537
L412,L430,2.24541222502
L418,L430,1.76254150965
L423,L430,1.25433594988
L430,L430,0
L431,L430,0.431736872251
L437,L430,0.826406567548
L444,L430,1.1144125289
L445,L430,1.59546557957
L469,L430,2.59070788366
L483,L430,2.53908604179
L493,L430,2.18966349884
L495,L430,2.15793125826
L496,L430,2.19108714524
L511,L430,2.31069334328
L527,L430,6.66465024652
L529,L430,6.29085678322
L530,L430,5.79319481215
L540,L430,5.45918272555
L543,L430,4.24999737895
L554,L430,4.50377882163
L556,L430,3.74864191749
L560,L430,3.79932330254
L0,L430,4.23781273834
L7,L431,7.4986529411
L18,L431,7.22601867406
L26,L431,7.54126948323
L33,L431,5.74138766559
L36,L431,4.39140708994
L38,L431,3.54946533781
L57,L431,2.85363795725
L62,L431,2.01415612826
L63,L431,1.51939472465
L70,L431,1.22711050244
L75,L431,1.32091890293
L76,L431,1.8970224641
L77,L431,2.53310082335
L78,L431,3.32117649752
L79,L431,3.80671959098
L80,L431,5.06608824782
L81,L431,8.74442089382
L82,L431,4.42213564841
L91,L431,4.22921518941
L93,L431,4.62408153651
L99,L431,7.58174978207
L102,L431,7.02868480927
L103,L431,6.15828925286
L106,L431,5.32495383153
L113,L431,8.47896262788
L116,L431,5.49359032473
L122,L431,4.99726581516
L128,L431,4.58923865338
L134,L431,4.21328287341
L135,L431,3.76034922685
L138,L431,4.27564786878
L139,L431,4.40902694376
L141,L431,4.54397586468
L145,L431,4.45075788358
L146,L431,4.28869158836
L147,L431,4.21265231126
L150,L431,4.13044529542
L151,L431,2.02489584201
L153,L431,4.28376803583
L154,L431,7.2222580451
L155,L431,6.5378812329
L156,L431,2.53167012242
L157,L431,2.1721810597
L159,L431,4.391430747
L162,L431,5.77823813443
L168,L431,4.16048546557
L171,L431,2.60613629658
L173,L431,2.96370971132
L178,L431,3.33548975845
L179,L431,3.76135432919
L185,L431,2.08035729235
L186,L431,2.34181605718
L191,L431,1.80008642032
L203,L431,1.81004701232
L206,L431,2.12631349603
L213,L431,2.3905902446
L222,L431,2.74332547086
L227,L431,3.13580127454
L229,L431,5.20759948115
L231,L431,5.01841385836
L246,L431,4.45713405307
L247,L431,2.360630282
L249,L431,1.9359146689
L252,L431,1.10085067064
L262,L431,0.986363358816
L271,L431,0.790805622965
L273,L431,0.56174429628
L274,L431,0.577993805969
L292,L431,0.894201631471
L299,L431,1.20457707607
L309,L431,1.6084577796
L310,L431,1.88538787769
L313,L431,3.20243985524
L315,L431,3.62283544898
L321,L431,3.97197231993
L323,L431,4.39606556554
L328,L431,4.90383847678
L333,L431,4.40635159206
L334,L431,3.70733990845
L336,L431,3.5410820388
L338,L431,3.30500866499
L349,L431,2.91084075153
L355,L431,5.02534745658
L361,L431,2.35998416048
L365,L431,6.45342666916
L370,L431,0.882405555843
L371,L431,5.24582044391
L375,L431,6.53769331044
L382,L431,6.86808604294
L385,L431,5.81612877859
L387,L431,4.83760204354
L392,L431,4.65687469517
L393,L431,4.91740775085
L402,L431,5.74129533674
L408,L431,3.55778647351
L411,L431,3.21443136002
L412,L431,2.66704326839
L418,L431,2.18739439707
L423,L431,1.68310578997
L430,L431,0.431736872251
L431,L431,0
L437,L431,0.396058602569
L444,L431,0.685327976154
L445,L431,1.16607875252
L469,L431,2.16231996736
L483,L431,2.68869387117
L493,L431,2.29919500856
L495,L431,2.19987581474
L496,L431,2.15757409459
L511,L431,2.21598056682
L527,L431,6.4153500934
L529,L431,6.03840641516
L530,L431,5.54221156592
L540,L431,5.20918007155
L543,L431,4.62033882909
L554,L431,4.89146176924
L556,L431,4.08923535469
L560,L431,3.71493918124
L0,L431,4.06512594775
L7,L437,7.41121598512
L18,L437,7.11069532402
L26,L437,7.14541692192
L33,L437,5.34549187131
L36,L437,3.99777707575
L38,L437,3.1611160982
L57,L437,2.47716477209
L62,L437,1.67307940966
L63,L437,1.24842318273
L70,L437,1.19580615279
L75,L437,1.43721655667
L76,L437,2.17264359755
L77,L437,2.84185418883
L78,L437,3.62303270156
L79,L437,4.15594344784
L80,L437,5.44522397611
L81,L437,8.45087005865
L82,L437,4.1580234135
L91,L437,3.98983123903
L93,L437,4.33946862064
L99,L437,7.36893364433
L102,L437,6.82006992297
L103,L437,5.95103565276
L106,L437,5.12211481417
L113,L437,8.08348105214
L116,L437,5.47528643508
L122,L437,4.97618202322
L128,L437,4.57650528335
L134,L437,4.21090439879
L135,L437,3.73088746688
L138,L437,4.30266219464
L139,L437,4.48301532446
L141,L437,4.6613709373
L145,L437,4.60150803557
L146,L437,4.48389235806
L147,L437,4.44061661708
L150,L437,4.38899697069
L151,L437,2.23999619657
L153,L437,4.64994490707
L154,L437,7.61222977556
L155,L437,6.9257112352
L156,L437,2.87110383095
L157,L437,2.46764660456
L159,L437,4.7748587355
L162,L437,6.16257770144
L168,L437,4.54153413969
L171,L437,3.00180691515
L173,L437,3.35913823397
L178,L437,3.72497133782
L179,L437,4.14895914766
L185,L437,2.4609877246
L186,L437,2.73371160468
L191,L437,2.1257774901
L203,L437,1.52254423277
L206,L437,1.78939592663
L213,L437,2.02144319247
L222,L437,2.357218525
L227,L437,2.74291953732
L229,L437,4.8215332445
L231,L437,5.41205728423
L246,L437,4.85200167569
L247,L437,2.75588522785
L249,L437,2.33107058394
L252,L437,1.49615261503
L262,L437,1.3732624402
L271,L437,1.14219608384
L273,L437,0.880996890149
L274,L437,0.346054548422
L292,L437,0.544561909493
L299,L437,0.823868729157
L309,L437,1.21249132946
L310,L437,1.49079103749
L313,L437,2.81603720913
L315,L437,3.23492362192
L321,L437,3.5825270097
L323,L437,4.00599583679
L328,L437,4.70602913457
L333,L437,4.22559595804
L334,L437,3.5590845709
L336,L437,3.37044707268
L338,L437,3.08632922074
L349,L437,2.6463924785
L355,L437,5.38093960437
L361,L437,2.44129602822
L365,L437,6.1498360476
L370,L437,1.26665167216
L371,L437,4.86204224588
L375,L437,6.93371002226
L382,L437,7.26219556534
L385,L437,5.43907247969
L387,L437,4.44902588392
L392,L437,5.04489421479
L393,L437,5.30842127864
L402,L437,6.1367162286
L408,L437,3.9300210799
L411,L437,3.58909691119
L412,L437,3.04612842412
L418,L437,2.57070300943
L423,L437,2.07161967794
L430,L437,0.826406567548
L431,L437,0.396058602569
L437,L437,0
L444,L437,0.289575958058
L445,L437,0.770031626556
L469,L437,1.7663632919
L483,L437,2.83627529762
L493,L437,2.42134961378
L495,L437,2.26603395374
L496,L437,2.15669006494
L511,L437,2.15525507659
L527,L437,6.16627702815
L529,L437,5.78746973429
L530,L437,5.29415207799
L540,L437,4.96323286904
L543,L437,4.94558966789
L554,L437,5.23285120741
L556,L437,4.38869013483
L560,L437,3.63490146059
L0,L437,3.89835469418
L7,L444,7.34290881823
L18,L444,7.02235418393
L26,L444,6.85716436934
L33,L444,5.05606140047
L36,L444,3.70868350956
